model,dataset,window,horizon,ablation,seed,use_adj,timestamp,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak,sim_mat
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,7,none,30,True,20260819_015040,96.93433800080258,235.1805217439856,350.7405074638074,134.5650776717871,0.9929461897838416,0.5171696201558661,,0.9702973439642184,-0.0058913243601354,0.972267402480754,0.203504568741543,378.7451695391425,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,7,none,30,True,20260819_081415,81.36020925661016,192.81189400769148,305.5104661812672,118.7036996869452,0.9946882384806396,0.5373642617336425,,0.977464063003442,0.0376304950634493,0.978837983036778,0.1998930072465293,312.76355878622445,default
MSTAGAT-Net,australia-covid,20,7,none,42,True,20260209_093943,111.90027618408205,252.07432556152344,371.6394001582717,148.6057586669922,0.9934885501861572,0.5343241095542908,0.0031305705197155,0.96665221452713,-35.73613357543945,0.9684940576553344,0.2029112428426742,407.9097290039063,default
MSAGAT-Net.pprm-multistep,australia-covid,20,7,none,42,True,20260811_030312,127.60814666748048,292.8317565917969,396.958849410112,157.51182556152344,0.9945467710494996,0.5390755324624479,,0.9619535207748412,-35.791988372802734,0.9646321535110474,0.3092225790023803,473.3966979980469,default
MSAGAT-Net.sgate,australia-covid,20,7,none,42,True,20260811_032656,134.86740112304688,312.3334655761719,438.1415474763835,172.36705017089844,0.991907835006714,0.530907392501831,,0.9536496996879578,-32.707969665527344,0.9565197825431824,0.0768457874655723,502.6037292480469,default
MSAGAT-Net.pprm-multistep.sgate,australia-covid,20,7,none,42,True,20260811_034913,147.75978088378906,334.92791748046875,458.1405522598933,182.83761596679688,0.9919376373291016,,,0.9493218064308168,-60.74640655517578,0.9523626565933228,0.1680102944374084,538.63232421875,default
MSAGAT-Net.loggrowth,australia-covid,20,7,none,42,True,20260811_050415,61.82059097290039,141.40945434570312,245.72068746851576,97.59075927734376,0.996243178844452,0.5293445587158203,,0.9854217171669006,-0.2451273053884506,0.9861872792243958,0.1724419444799423,232.3003845214844,default
MSAGAT-Net,australia-covid,20,7,none,42,True,20260811_091552,111.90027618408205,252.07432556152344,371.6394001582717,148.6057586669922,0.9934885501861572,0.5343241095542908,,0.96665221452713,-35.73613357543945,0.9684940576553344,0.2029112428426742,407.9097290039063,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,7,none,42,True,20260814_031545,118.2128507825546,290.4453771656762,394.4854524949933,150.17885516570897,0.9942954193924962,0.5159613897128166,,0.9624261741090122,0.0225191533195145,0.9655255379772564,0.1953377419489089,466.187165601386,default
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,7,none,42,True,20260819_015010,239.57827752329675,612.8796784036258,707.732472383964,260.66428311193096,0.9946992900521257,0.5354535933752422,,0.8790623072150284,-0.2021651781454136,0.8923416542337905,0.2042199766950524,970.7601868355716,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,7,none,42,True,20260819_081335,121.10356260603294,299.4090902067377,398.8470629669747,151.36480631273332,0.9946410983919004,0.5379837848772067,,0.9615907142939676,0.0828267534431195,0.9648806532710192,0.2377357848813605,479.6636966047464,default
EpiSIG-Net-V3,australia-covid,20,7,none,45,True,20260203_012919,119.20726776123048,263.7955017089844,376.4214725543696,154.0731201171875,0.9931073188781738,0.6017507314682007,0.0108599504455924,0.9621959924697876,-49.450809478759766,0.9644333124160768,0.2232868820428848,480.4407958984375,default
MSAGAT-Net.pprm-multistep,australia-covid,20,7,none,45,True,20260811_030552,141.48574829101562,321.8252868652344,433.9370274014422,173.10830688476562,0.9934080839157104,,,0.9545350074768066,-57.22613143920898,0.9574413299560548,0.2643072009086609,518.1823120117188,default
MSAGAT-Net.sgate,australia-covid,20,7,none,45,True,20260811_032836,142.3797149658203,305.1689758300781,431.56588068914806,178.40451049804688,0.9919986724853516,,,0.9550305604934692,-112.74693298339844,0.9572209119796752,0.2391054928302765,492.2113952636719,default
MSAGAT-Net.pprm-multistep.sgate,australia-covid,20,7,none,45,True,20260811_035159,142.45010375976562,308.2449035644531,423.704514520438,174.6359100341797,0.9931724667549132,0.5683996570296586,,0.9566539525985718,-109.97251892089844,0.958978533744812,0.1387937813997268,496.9432373046875,default
MSAGAT-Net.loggrowth,australia-covid,20,7,none,45,True,20260811_050605,112.74553680419922,276.5751037597656,381.2800193099554,145.70321655273438,0.9943881630897522,0.5489283800125122,,0.9648996591567992,-0.1330877244472503,0.9676620364189148,0.1743178367614746,443.4661560058594,default
MSAGAT-Net,australia-covid,20,7,none,45,True,20260811_091615,134.2459259033203,316.1299133300781,434.8522198690033,168.82574462890625,0.9926525354385376,,,0.95434308052063,-26.887407302856445,0.9574006199836732,0.22853983938694,507.645751953125,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,7,none,45,True,20260814_031556,133.04444365915177,331.233961238257,410.1483013947658,155.48764419103838,0.996167811626366,0.5656190480871309,,0.959383240763889,-0.0045909324643482,0.9633489396964618,0.2232843718655974,529.2305866292229,default
MSAGAT-Net.loggrowth.quant.attnfix,australia-covid,20,7,none,45,True,20260819_015112,51.44953165303117,115.46250819848352,210.22477210328128,84.76088697576397,0.997104999857687,0.5503853664085863,,0.9893293416570144,0.0539850693402703,0.9898448207940752,0.2163252308616891,190.9069245225853,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,7,none,45,True,20260819_081448,128.93059327952298,319.920740450201,413.3452098372688,156.79369585022974,0.9945159000318016,0.5338896865621399,,0.9587475969657412,-0.1414297125751599,0.962476383572044,0.2111150178252399,511.7723307830316,default
EpiSIG-Net-V3,australia-covid,20,7,none,100,True,20260203_013043,115.72145080566406,271.3275756835937,374.75250165942856,146.5384063720703,0.9939390420913696,0.638488233089447,0.0050533800385892,0.9625304937362672,-13.73764419555664,0.9654808640480042,0.3990479111671448,491.15374755859375,default
EpiSIG-Net-V3,australia-covid,20,7,none,123,True,20260203_013121,140.2908477783203,311.9119567871094,435.94487896980735,176.61805725097656,0.9909443855285645,0.6119166612625122,0.0130987567827105,0.9492948055267334,-114.46142578125,0.9522075653076172,-0.0944237112998962,563.4541625976562,default
MSAGAT-Net,australia-covid,20,7,none,123,True,20260811_091626,127.39046478271484,297.7633972167969,414.062627358471,161.57174682617188,0.9931825995445251,0.5328046400099993,,0.9586042761802672,-26.95743179321289,0.9613958597183228,0.3000669181346893,479.6808471679688,default
