dataset,horizon,seed,method,wis,wis_dispersion,wis_overprediction,wis_underprediction,cov50,cov90,cov95
ltla_timeseries,3,42,uniform,15.254984100178406,5.5846143230213,5.309311108858116,3.3880112823348942,0.5108966973886329,0.9168586789554531,0.9688140040962622
ltla_timeseries,3,45,raw,16.937133875231844,2.462665540560836,8.301763367102149,5.145729530840962,0.26092869943676394,0.7938588069636456,0.9057379672299027
ltla_timeseries,3,45,identity,16.323869824013308,5.777972353620864,6.084199187246054,3.4347870121959527,0.5199852790578597,0.9129064260112647,0.9657418074756784
ltla_timeseries,3,45,adjacency,16.275516374452152,5.616928880464655,6.156105057160757,3.4755305284173335,0.5188332053251408,0.9143145161290323,0.9672299027137736
ltla_timeseries,3,45,uniform,16.298805761571796,5.72317954217618,6.106387349984485,3.4423187138575466,0.519489247311828,0.913626472094214,0.9664938556067588
ltla_timeseries,7,1000,raw,28.259052596254758,6.0073839683649775,15.38057941842278,5.057959231956271,0.28006592421915005,0.743423579109063,0.9260272657450077
ltla_timeseries,7,1000,identity,27.445982414447613,10.527276625626168,11.709014526201768,3.396606063916883,0.5234735023041475,0.9170986943164362,0.9660618279569892
ltla_timeseries,7,1000,adjacency,27.391585355774076,10.302060967999601,11.859362054502512,3.417038575871535,0.5223374295954941,0.918954813108039,0.9668618791602662
ltla_timeseries,7,1000,uniform,27.42214050140381,10.467837279527503,11.743466407760579,3.3977223289155813,0.5229774705581157,0.918010752688172,0.966589861751152
ltla_timeseries,7,123,raw,27.513717008499906,5.282485963028631,14.96304014244995,5.547209802645857,0.23417498719918076,0.7933627752176139,0.9133224526369688
ltla_timeseries,7,123,identity,26.651998255086642,9.786539115258606,11.470026229538679,3.6747889529403044,0.5088965693804404,0.9207789298515104,0.9642377112135176
ltla_timeseries,7,123,adjacency,26.60743735587023,9.587903753442914,11.585590483033469,3.7131699547836723,0.5075044802867383,0.921594982078853,0.9651977726574501
ltla_timeseries,7,123,uniform,26.63240970946578,9.730521628615637,11.499364962458115,3.6818752419347405,0.5078084997439836,0.9210349462365591,0.9649417562724014
ltla_timeseries,7,30,raw,29.76824746564259,5.373953015493953,18.281551761678376,4.222668351578705,0.2144937275985663,0.7834581413210445,0.9135464669738863
ltla_timeseries,7,30,identity,28.82274899414376,11.020767049987102,13.237446941012378,2.6748537447627556,0.5240175371223759,0.9318356374807988,0.9679659498207885
ltla_timeseries,7,30,adjacency,28.74729660021788,10.741684201630655,13.42823656854537,2.6875326348276545,0.522481438812084,0.933915770609319,0.9694860471070148
ltla_timeseries,7,30,uniform,28.7953556913228,10.952373030303878,13.27940595936751,2.6737912054819266,0.5229614695340502,0.9326196876600102,0.968717997951869
ltla_timeseries,7,30,attention,28.796386582085514,10.944595408460621,13.28278981230488,2.679238149198835,0.5223854326676908,0.9323796722990272,0.9682859703020993
ltla_timeseries,7,42,raw,29.134799664789224,5.4023584982303925,16.97732007920698,4.87771852223577,0.20369303635432667,0.772305427547363,0.9184267793138761
ltla_timeseries,7,42,identity,27.966162554933952,10.785364840860286,12.276158643417332,3.0272983634357313,0.5202732974910395,0.9268433179723502,0.96875
ltla_timeseries,7,42,adjacency,27.902426649207403,10.522774728311541,12.455848978041221,3.0464132171086984,0.518545186891961,0.9286514336917563,0.9700300819252432
ltla_timeseries,7,42,uniform,27.940948951495,10.721175493552565,12.314629080913239,3.0277879902168974,0.5194252432155658,0.9275153609831029,0.9693580389144906
ltla_timeseries,7,42,attention,27.944049684652214,10.719656582067765,12.315964958033362,3.0310867586530743,0.5187532002048131,0.926955325140809,0.9690220174091142
ltla_timeseries,7,45,raw,29.946342201130644,5.43593294268081,18.166995557871374,4.454966085832807,0.275681643625192,0.7583205325140809,0.9005056323604711
ltla_timeseries,7,45,identity,29.04625770694348,11.373951270877589,12.997347093358425,2.786774821937895,0.5332181259600615,0.9373559907834101,0.9686699948796723
ltla_timeseries,7,45,adjacency,28.970939253267236,11.080313558460329,13.203597218480773,2.7986650075777977,0.5312980030721967,0.9393081157194061,0.9700780849974399
ltla_timeseries,7,45,uniform,29.02169274135892,11.299946856368308,13.048765634973709,2.784678740834226,0.532226062467998,0.938300051203277,0.9692460317460317
ltla_timeseries,7,45,attention,29.020745077222593,11.29421866211848,13.049149554825165,2.789075480712716,0.5317140296979007,0.9379960317460317,0.9688620071684588
nhs_timeseries,14,1000,raw,5.564644746392807,1.8316824481282024,1.1543657928027866,2.212897398130242,0.3870710295291301,0.8778930566640064,0.9377494014365523
nhs_timeseries,14,1000,identity,5.396226689923069,2.2549115986777544,0.8611941903290798,1.916460660487675,0.49561053471668,0.8890662410215483,0.9385474860335196
nhs_timeseries,14,1000,adjacency,5.434403539447659,2.3007672557969303,0.863760301301471,1.904380272150313,0.4932162809257781,0.8994413407821229,0.9521149241819633
nhs_timeseries,14,1000,uniform,5.4324165986948385,2.2847954460792677,0.8668773307894273,1.915044714494567,0.4940143655227454,0.9002394253790902,0.9584996009577015
nhs_timeseries,14,123,raw,4.857936098866387,1.3907111557398082,1.4183270762723599,1.7248447598373249,0.3399840383080607,0.825219473264166,0.9289704708699122
nhs_timeseries,14,123,identity,4.707299939667295,1.8614036186279415,1.1390789678862103,1.3851237015860025,0.49561053471668,0.8890662410215483,0.9433359936153233
nhs_timeseries,14,123,adjacency,4.7310070491812475,1.880426921228229,1.1332331827204,1.3933061140135148,0.4948124501197127,0.8938547486033519,0.951316839584996
nhs_timeseries,14,123,uniform,4.732277876079494,1.8645594016908917,1.1373910345836442,1.4062743327880642,0.4932162809257781,0.8954509177972865,0.9553072625698324
nhs_timeseries,14,30,raw,8.686084293039325,2.556108673278056,0.42556995258286956,5.129661538867393,0.3599361532322426,0.7980845969672785,0.8930566640063847
nhs_timeseries,14,30,identity,8.422766576663506,3.204820752249588,0.33632330264235744,4.307009716703881,0.49241819632881084,0.8707102952913008,0.9241819632881085
nhs_timeseries,14,30,adjacency,8.442235728734454,3.1943482980620104,0.335449251643309,4.337703235926463,0.49241819632881084,0.8715083798882681,0.9345570630486831
nhs_timeseries,14,30,uniform,8.444997514517793,3.168065211963942,0.3398552904552935,4.362332883787551,0.49082202713487627,0.8731045490822027,0.9377494014365523
nhs_timeseries,14,30,attention,8.444488195679794,3.1669976808169467,0.3392156386318344,4.363530747920007,0.49082202713487627,0.87390263367917,0.936951316839585
nhs_timeseries,14,42,raw,5.752649552701949,3.2846054440116093,0.7043305883848046,1.3899056346838643,0.39664804469273746,0.9928172386272945,0.9992019154030327
nhs_timeseries,14,42,identity,5.437279833675469,2.5834125170997586,0.7329731794659297,1.7476444444383696,0.4213886671987231,0.8427773343974462,0.9018355945730248
nhs_timeseries,14,42,adjacency,5.470332548425888,2.668020733308939,0.7386338406091609,1.6900020498095871,0.42617717478052675,0.8635275339185954,0.9273743016759777
nhs_timeseries,14,42,uniform,5.477085547642033,2.68523906583785,0.7445066075705734,1.6734328857214922,0.4277733439744613,0.8747007182761373,0.9529130087789306
nhs_timeseries,14,42,attention,5.4784592400205145,2.6788771211596334,0.7415196565425333,1.684253916596799,0.42697525937749403,0.8691141260973663,0.9553072625698324
nhs_timeseries,14,45,raw,6.775384876717633,2.6143487009558206,0.5269896230515957,3.1860505189516393,0.4046288906624102,0.8874700718276137,0.9489225857940942
nhs_timeseries,14,45,identity,6.655599978800357,2.946032617148265,0.400238881812196,2.861437128656482,0.5011971268954509,0.8818834796488427,0.9385474860335196
nhs_timeseries,14,45,adjacency,6.675608304957322,3.014958874087218,0.4001514800545691,2.8125401325794015,0.5027932960893855,0.8930566640063847,0.9553072625698324
nhs_timeseries,14,45,uniform,6.677069587194058,3.0009701759207816,0.4051556238927411,2.8229495082020186,0.5027932960893855,0.897047086991221,0.9569034317637669
nhs_timeseries,14,45,attention,6.677230649565611,3.002496778400118,0.40495616283831715,2.82178323685186,0.5027932960893855,0.8954509177972865,0.9561053471667997
nhs_timeseries,3,1000,raw,1.037302938875978,0.2608923780672828,0.39981268089175565,0.3077712468160481,0.2601755786113328,0.8459696727853152,0.945730247406225
nhs_timeseries,3,1000,identity,1.0100797229796992,0.41413034860280107,0.3052694398179847,0.22186371169392566,0.48204309656823624,0.8786911412609737,0.9353551476456504
nhs_timeseries,3,1000,adjacency,1.0063145968989236,0.4098912502916107,0.30642353922088345,0.2211731742855379,0.47805267358339987,0.8818834796488427,0.9361532322426177
nhs_timeseries,3,1000,uniform,1.0053477562659363,0.4081362386797422,0.30596879637255014,0.22241608811275262,0.4764565043894653,0.8810853950518756,0.9385474860335196
nhs_timeseries,3,123,raw,1.7529784543270448,0.4082668254741041,0.2655450925228395,0.9657881867691588,0.2266560255387071,0.8683160415003991,0.9545091779728652
nhs_timeseries,3,123,identity,1.6808737742487612,0.6897212266637408,0.1620034908097583,0.71577070721432,0.49640861931364727,0.8747007182761373,0.9321628092577813
nhs_timeseries,3,123,adjacency,1.6793780193369725,0.6915661653829873,0.16307383203428702,0.7113581668776722,0.4932162809257781,0.8842777334397446,0.936951316839585
nhs_timeseries,3,123,uniform,1.6801644242144897,0.6915365354018074,0.1640336301317734,0.7112159091199668,0.4940143655227454,0.8866719872306464,0.942537909018356
nhs_timeseries,3,30,raw,1.0783958963562903,0.28019665336976207,0.261990668958221,0.46545121386337507,0.27214684756584195,0.86512370311253,0.9537110933758979
nhs_timeseries,3,30,identity,1.0542655731830943,0.4030354791768176,0.20173501020301998,0.37875075269785335,0.4684756584197925,0.8723064644852354,0.9265762170790104
nhs_timeseries,3,30,adjacency,1.0486223309373222,0.40208822768022173,0.20076976832908677,0.3750069747630817,0.4692737430167598,0.8754988028731046,0.9329608938547486
nhs_timeseries,3,30,uniform,1.0478866174995471,0.40340940604588305,0.20118959340774864,0.3725302578809835,0.46608140462889064,0.8762968874700718,0.9385474860335196
nhs_timeseries,3,30,attention,1.0478187747957837,0.4033034367747316,0.2009361010892663,0.3728218767668538,0.46608140462889064,0.8762968874700718,0.9377494014365523
nhs_timeseries,3,42,raw,1.0923428189931115,0.3255740038888377,0.22300112605272782,0.4724621789270678,0.26895450917797287,0.9018355945730248,0.9736632083000798
nhs_timeseries,3,42,identity,1.0556763695408078,0.42552307617002905,0.177520737525074,0.3814216331446326,0.46288906624102155,0.859537110933759,0.9162011173184358
nhs_timeseries,3,42,adjacency,1.0542758162368522,0.43407723707115176,0.17493891668847517,0.3739661935209761,0.4652833200319234,0.8707102952913008,0.9249800478850758
nhs_timeseries,3,42,uniform,1.0535326500474063,0.4359055282536087,0.17408878365861513,0.3722308740687323,0.4652833200319234,0.8762968874700718,0.9353551476456504
nhs_timeseries,3,42,attention,1.053551084989313,0.435628593359712,0.17445165099457,0.37216221815492656,0.46608140462889064,0.8754988028731046,0.9329608938547486
nhs_timeseries,3,45,raw,1.0503758601351605,0.3155942808615061,0.26369114190825044,0.40150774628024277,0.28890662410215484,0.888268156424581,0.9592976855546688
nhs_timeseries,3,45,identity,1.0263469142724202,0.41612967768633424,0.21035692042292498,0.3302775037632408,0.47007182761372707,0.8659217877094972,0.9265762170790104
nhs_timeseries,3,45,adjacency,1.0228288183905887,0.42178217429134235,0.2084326264743996,0.32303132653968547,0.47166799680766164,0.8762968874700718,0.9361532322426177
nhs_timeseries,3,45,uniform,1.0221275034383979,0.4222092966581021,0.20867369974870265,0.321661815946432,0.47086991221069435,0.8778930566640064,0.9401436552274541
nhs_timeseries,3,45,attention,1.0221484513752515,0.42210975283036645,0.20866306035166793,0.32179294710805584,0.47166799680766164,0.8770949720670391,0.9377494014365523
nhs_timeseries,7,1000,raw,3.7680364940002584,1.1046178153918866,0.41461991206509013,2.001206932009464,0.2833200319233839,0.8499600957701516,0.9361532322426177
nhs_timeseries,7,1000,identity,3.6801387778980272,1.535233212162129,0.2840206642353401,1.61329306696674,0.49082202713487627,0.879489225857941,0.928172386272945
nhs_timeseries,7,1000,adjacency,3.6752735186770633,1.52442777678523,0.2900415404846685,1.6132123668733462,0.48842777334397447,0.8802873104549083,0.931364724660814
nhs_timeseries,7,1000,uniform,3.67345120582786,1.5239613210842633,0.2913289104710388,1.6105691397387405,0.4868316041500399,0.8842777334397446,0.9393455706304868
nhs_timeseries,7,123,raw,2.7373449295584438,0.8287009736708076,0.9231883499093619,0.801663787452074,0.3200319233838787,0.86512370311253,0.951316839584996
nhs_timeseries,7,123,identity,2.6705859704018304,1.1121380883015362,0.7506390014029487,0.6243829807420612,0.4852354349561053,0.8858739026336792,0.9329608938547486
nhs_timeseries,7,123,adjacency,2.6681516843678663,1.1212809367111867,0.7445323539312164,0.6186472680046753,0.4868316041500399,0.8946528332003192,0.9441340782122905
nhs_timeseries,7,123,uniform,2.6706812503302366,1.1251122153463444,0.7440899087130276,0.6176873077446652,0.4852354349561053,0.8930566640063847,0.9465283320031923
nhs_timeseries,7,30,raw,5.2877198986156015,1.1724512570875325,0.19054069748700478,3.58213025324672,0.20989624900239426,0.7749401436552275,0.9010375099760575
nhs_timeseries,7,30,identity,5.046740593281141,2.1604820407786653,0.09757088567510791,2.4460899760330235,0.49162011173184356,0.8770949720670391,0.9241819632881085
nhs_timeseries,7,30,adjacency,5.034812353994313,2.1109464889377816,0.0975647082190307,2.483703466043155,0.49002394253790904,0.8778930566640064,0.9297685554668795
nhs_timeseries,7,30,uniform,5.031414499823806,2.083177154831496,0.0981053315921819,2.5075343226057836,0.48922585794094176,0.8786911412609737,0.9361532322426177
nhs_timeseries,7,30,attention,5.031422470354879,2.0845723914223164,0.09807301636494034,2.506179371773276,0.49002394253790904,0.8778930566640064,0.9353551476456504
nhs_timeseries,7,42,raw,2.537652925247578,0.5699543668442073,0.846444798564881,0.9555343845268751,0.24980047885075818,0.7597765363128491,0.87390263367917
nhs_timeseries,7,42,identity,2.4232627672478007,0.9719358818613518,0.6055128117455479,0.6801081472583356,0.475658419792498,0.8818834796488427,0.9329608938547486
nhs_timeseries,7,42,adjacency,2.415966677272662,0.9651979312772965,0.6054145120441833,0.6796348586395673,0.47406225059856344,0.8850758180367119,0.9409417398244214
nhs_timeseries,7,42,uniform,2.4157386904791314,0.9633335526633416,0.6073396100587255,0.6793461524454493,0.4764565043894653,0.8834796488427773,0.9433359936153233
nhs_timeseries,7,42,attention,2.415847289809091,0.9631773294521124,0.6075055436979803,0.679445041347383,0.475658419792498,0.8842777334397446,0.942537909018356
nhs_timeseries,7,45,raw,3.065097104970138,1.1094567750558304,0.7712010221753669,0.9792526650715845,0.35434956105347165,0.9177972865123704,0.9736632083000798
nhs_timeseries,7,45,identity,3.0041386434971415,1.2636241607037435,0.6639099993395182,0.8719308791160086,0.49241819632881084,0.8850758180367119,0.9345570630486831
nhs_timeseries,7,45,adjacency,3.004000114946859,1.299396735941488,0.650727351156329,0.848762590233501,0.4948124501197127,0.8906624102154829,0.9417398244213887
nhs_timeseries,7,45,uniform,3.0083289438428396,1.3095301200440213,0.6489785616086545,0.8446336195228075,0.4932162809257781,0.8914604948124502,0.9449321628092577
nhs_timeseries,7,45,attention,3.0074864041251392,1.3100582288576408,0.6480821672503971,0.844159365349745,0.4948124501197127,0.8898643256185156,0.9449321628092577
region785,10,1000,raw,415.8651098227358,216.3026274071195,119.65056971278227,54.97639953594266,0.48471337579617835,0.935031847133758,0.9808917197452229
region785,10,1000,identity,408.354392251769,198.37737446280408,126.82658883498601,58.31108630116182,0.4802547770700637,0.8910828025477707,0.956687898089172
region785,10,1000,adjacency,411.0989194305093,202.75426674278847,126.1197969023985,57.30796017023508,0.49044585987261147,0.9165605095541401,0.9707006369426752
region785,10,1000,uniform,411.9138341926216,205.09948301948643,125.1633224289888,56.73097813177623,0.49363057324840764,0.921656050955414,0.9732484076433121
region785,10,123,raw,318.9910900203699,156.86183149061753,110.37392128191969,31.627647220206967,0.5464968152866242,0.9573248407643312,0.9847133757961783
region785,10,123,identity,310.8555756512821,134.00415574137259,119.83462008671957,36.94339282329774,0.4961783439490446,0.8993630573248408,0.9528662420382166
region785,10,123,adjacency,313.3257823113588,139.25344507087132,118.47078988831383,35.49907237116038,0.5038216560509554,0.924203821656051,0.9700636942675159
region785,10,123,uniform,314.0629462728373,141.2065131134685,117.78621785912081,34.955803850092614,0.5057324840764331,0.932484076433121,0.9745222929936306
region785,10,30,raw,333.42472717578806,192.9929746357469,68.60250224538933,52.09038194676444,0.5751592356687898,0.954140127388535,0.9808917197452229
region785,10,30,identity,322.1551537426546,165.19487540063287,74.8990095952778,62.37741396900559,0.5089171974522293,0.8987261146496816,0.9496815286624204
region785,10,30,adjacency,324.83718420848845,170.64934640854148,74.460664153964,59.997646845347724,0.521656050955414,0.9248407643312102,0.9656050955414013
region785,10,30,uniform,325.7361315074941,172.50005296483334,74.11424646013101,59.38860277614577,0.5229299363057325,0.9305732484076433,0.9726114649681529
region785,10,42,raw,343.7956501482161,201.14701389336378,93.27967433261264,28.57895863870279,0.5898089171974522,0.9719745222929936,0.9929936305732484
region785,10,42,identity,329.5195594903398,168.70727514674527,104.7647283641495,35.38665351271464,0.5057324840764331,0.9159235668789809,0.9528662420382166
region785,10,42,adjacency,333.18067236973417,175.0874082267274,103.86815218892464,33.484432615893134,0.510828025477707,0.932484076433121,0.9700636942675159
region785,10,42,uniform,333.9782984274036,177.5060687834845,102.90798560238649,32.81650271854121,0.5095541401273885,0.9420382165605096,0.9764331210191083
region785,10,45,raw,357.5598924991453,193.17852687322562,109.98907909298234,32.58648097321651,0.5764331210191083,0.9503184713375796,0.9821656050955414
region785,10,45,identity,346.4029536238658,163.51634734589925,121.1720613811327,40.050159891395815,0.49363057324840764,0.9082802547770701,0.9528662420382166
region785,10,45,adjacency,349.05322548925005,170.3076026367617,119.31000645935156,37.68346833792528,0.5076433121019108,0.9292993630573249,0.9719745222929936
region785,10,45,uniform,349.9298669071435,172.64804137358718,118.51408335818574,36.99983342807071,0.510828025477707,0.9337579617834395,0.9764331210191083
region785,15,1000,raw,412.26876826839447,243.4538112772944,97.90525446717213,47.9149170928634,0.5515923566878981,0.9375796178343949,0.9738853503184713
region785,15,1000,identity,403.15955704792515,208.4328876432527,110.30915051618464,61.49269976633072,0.4789808917197452,0.8955414012738854,0.9490445859872612
region785,15,1000,adjacency,405.3823427295736,215.36456055335594,108.703876627439,58.31288136922234,0.4929936305732484,0.9178343949044586,0.9719745222929936
region785,15,1000,uniform,406.09498096388216,217.90246456460056,107.95064636786141,57.24043138442494,0.4961783439490446,0.9261146496815287,0.9745222929936306
region785,15,123,raw,456.9971812690872,271.4671147979293,131.92276275616805,27.75880920433397,0.640764331210191,0.9777070063694268,0.9942675159235669
region785,15,123,identity,435.6559499905765,212.58357058063643,153.7600691918685,43.55995045379073,0.4681528662420382,0.8980891719745223,0.9490445859872612
region785,15,123,adjacency,438.68620612179313,221.91232532215315,151.55040899767698,39.42010480659023,0.4770700636942675,0.9299363057324841,0.9700636942675159
region785,15,123,uniform,439.7550474578918,225.65971199434657,150.0653913501094,38.21697889277559,0.48152866242038217,0.9394904458598726,0.9789808917197452
region785,15,30,raw,407.7884817733838,259.33990363222495,63.50932690322779,61.96090890445461,0.597452229299363,0.9579617834394905,0.9796178343949045
region785,15,30,identity,395.623842819162,223.5953104064172,70.56424298414528,78.51267297197266,0.4968152866242038,0.8923566878980892,0.9477707006369427
region785,15,30,adjacency,397.44989927416924,229.65966784506153,69.67611657200477,75.14346223405707,0.5038216560509554,0.9229299363057325,0.9681528662420382
region785,15,30,uniform,398.22815546769766,232.31680723054876,69.2192358936837,73.71998263424831,0.5070063694267516,0.9318471337579618,0.9745222929936306
region785,15,30,attention,398.3847743343824,233.04935143268585,69.05683604303539,73.30714309692911,0.510828025477707,0.932484076433121,0.9751592356687898
region785,15,42,raw,458.77618872289275,263.63534190593214,137.25461423430735,31.69066368344417,0.5598726114649681,0.9713375796178344,0.9917197452229299
region785,15,42,identity,443.12537420930477,228.6402236616618,148.4059848179021,39.96264251431941,0.4942675159235669,0.9101910828025478,0.9509554140127389
region785,15,42,adjacency,446.4372936373525,236.41720034972056,146.53445949110753,37.302233750111704,0.5070063694267516,0.9305732484076433,0.9738853503184713
region785,15,42,uniform,447.5613445875373,239.2561391960335,145.64505142662472,36.475219677663915,0.5140127388535032,0.9414012738853503,0.9802547770700637
region785,15,42,attention,447.48523539374236,239.11084661907495,145.6819173117484,36.508234586896606,0.513375796178344,0.9407643312101911,0.9802547770700637
region785,15,45,raw,446.79357954133644,266.53773036245116,95.77674698754382,59.02054054494778,0.5980891719745223,0.9694267515923567,0.9917197452229299
region785,15,45,identity,434.2499926192932,232.51756986281123,107.15367080625884,69.39555024502516,0.49044585987261147,0.9121019108280255,0.9535031847133758
region785,15,45,adjacency,438.28349332568934,239.76598486888264,106.23471191647111,66.88175587440192,0.49872611464968153,0.9312101910828026,0.9719745222929936
region785,15,45,uniform,439.19019815579094,242.58883057327276,105.28270192294198,65.90131801721695,0.5038216560509554,0.9394904458598726,0.978343949044586
region785,15,45,attention,439.1011276155845,242.3681410865942,105.35157934241398,65.96503905254333,0.5031847133757962,0.9394904458598726,0.978343949044586
region785,3,1000,raw,209.15672062225383,118.68997157266068,58.566337348813335,19.801572968180047,0.7012738853503184,0.9643312101910828,0.9853503184713376
region785,3,1000,identity,197.50305206114055,90.12346677632883,66.97227802029676,28.362009595378687,0.5178343949044586,0.9076433121019108,0.9560509554140127
region785,3,1000,adjacency,199.4390634101762,94.0328891712286,66.24960383439256,27.095339667437248,0.5197452229299363,0.9331210191082803,0.9745222929936306
region785,3,1000,uniform,200.13897388722071,95.6491450726492,65.83065369264534,26.58984496762501,0.5261146496815287,0.9388535031847134,0.975796178343949
region785,3,123,raw,209.6801548371066,104.00885408541444,73.17423674813996,19.313786213868745,0.5847133757961783,0.9490445859872612,0.9834394904458599
region785,3,123,identity,203.16322786237785,83.79127353576939,81.775842158836,24.452994909196704,0.49554140127388535,0.9101910828025478,0.964968152866242
region785,3,123,adjacency,204.8220688643931,87.51713656360414,80.76813347181827,23.3635878675699,0.5082802547770701,0.9292993630573249,0.9751592356687898
region785,3,123,uniform,205.3805349114168,89.1485858363548,80.095959230395,22.961998315479445,0.5101910828025478,0.9337579617834395,0.9796178343949045
region785,3,30,raw,216.66025163036812,96.41678960501808,74.24746443413856,32.544882773877646,0.5726114649681529,0.9585987261146497,0.9859872611464968
region785,3,30,identity,211.56632856373838,83.77804764859401,79.5066313853194,34.87903285537589,0.4949044585987261,0.8974522292993631,0.9573248407643312
region785,3,30,adjacency,213.3628659998723,87.29342864959361,78.39351544347176,34.230311709010216,0.5031847133757962,0.9235668789808917,0.9719745222929936
region785,3,30,uniform,213.85944803523603,88.60822088857657,77.83194764941989,33.970196990219385,0.5031847133757962,0.9299363057324841,0.9738853503184713
region785,3,42,raw,211.34853664565696,81.17404153194556,94.2569128808999,22.43338946712476,0.5248407643312102,0.9509554140127389,0.9847133757961783
region785,3,42,identity,207.64729340440815,73.28730046054433,97.2728554331342,23.63146813930616,0.5012738853503185,0.8987261146496816,0.9585987261146497
region785,3,42,adjacency,209.0208041367523,76.39090754324907,96.22630504372046,22.91975389379968,0.5127388535031847,0.9229299363057325,0.9719745222929936
region785,3,42,uniform,209.46994203553206,77.59638086216327,95.70593322163903,22.683923004123187,0.5171974522292994,0.9286624203821656,0.9764331210191083
region785,3,45,raw,211.52625163137466,94.62856223734948,72.55772086544665,31.289905255522893,0.5719745222929936,0.9636942675159236,0.986624203821656
region785,3,45,identity,205.48081972243097,80.66458617905975,77.45592185664593,34.373920803431886,0.49745222929936306,0.9012738853503185,0.956687898089172
region785,3,45,adjacency,207.42767370220986,84.31689116407215,76.55185560741704,33.515974414450945,0.5089171974522293,0.921656050955414,0.9707006369426752
region785,3,45,uniform,207.97117916921982,85.71873723032117,76.05792632693236,33.150873044850385,0.5114649681528662,0.9299363057324841,0.9770700636942675
region785,5,1000,raw,261.1494751785666,100.19143863405942,108.9372887221838,35.25896380840989,0.49936305732484076,0.9146496815286624,0.967515923566879
region785,5,1000,identity,257.70490631467203,91.600115417605,112.93765398443853,36.465196401437076,0.4942675159235669,0.8853503184713376,0.9522292993630573
region785,5,1000,adjacency,259.2774257134374,95.0316722512766,111.71630101633085,35.77013772547459,0.4968152866242038,0.9070063694267516,0.9668789808917198
region785,5,1000,uniform,259.5730925946011,96.2361158854241,111.03196662411206,35.54493913789167,0.5012738853503185,0.9114649681528663,0.9694267515923567
region785,5,123,raw,281.65975443195305,117.6013006277299,129.56338202738758,17.30660086639434,0.5738853503184713,0.9515923566878981,0.9789808917197452
region785,5,123,identity,274.1007352369527,101.89920573883781,135.76326075795285,19.33425863457994,0.510828025477707,0.910828025477707,0.9624203821656051
region785,5,123,adjacency,276.7178501463551,106.26110634145299,134.62877876602093,18.650787439170685,0.5178343949044586,0.9305732484076433,0.9700636942675159
region785,5,123,uniform,277.45542658173446,108.2176066334694,133.75889107381428,18.298128039729264,0.5254777070063694,0.9369426751592357,0.9732484076433121
region785,5,30,raw,297.5407947018119,155.04244075233134,71.00181763500298,52.996570962738446,0.5547770700636943,0.9617834394904459,0.9847133757961783
region785,5,30,identity,290.90903729643,140.2034409312316,74.0923789878725,58.12858888357506,0.5050955414012739,0.9019108280254777,0.9522292993630573
region785,5,30,adjacency,292.6735468620881,144.340784194912,73.48153634864978,56.34810322631069,0.5146496815286624,0.924203821656051,0.9707006369426752
region785,5,30,uniform,293.25752408604586,145.56471471691825,73.25430951877765,55.937051737536294,0.5203821656050955,0.9343949044585987,0.9751592356687898
region785,5,42,raw,273.97920682794205,134.45379743681823,99.78980653161192,23.45481782222316,0.5993630573248407,0.9490445859872612,0.9802547770700637
region785,5,42,identity,266.773989336945,112.11927058363001,108.73535247232007,29.67353835648627,0.49936305732484076,0.9,0.9484076433121019
region785,5,42,adjacency,268.6912991884423,116.77809327784507,107.60488322856055,28.0350435810649,0.5019108280254777,0.9210191082802548,0.9668789808917198
region785,5,42,uniform,269.2189872467227,118.49782700092263,106.84228321120733,27.60228343204064,0.5063694267515924,0.9305732484076433,0.9719745222929936
region785,5,45,raw,249.122734646088,106.43599933037426,86.97656512652628,39.79088535979658,0.5165605095541401,0.9318471337579618,0.9738853503184713
region785,5,45,identity,245.87848370290126,98.01330534905736,90.18876196009008,41.81223998182008,0.4968152866242038,0.9101910828025478,0.9560509554140127
region785,5,45,adjacency,247.35015637149363,101.32419045851306,88.97791616964854,41.13469245042936,0.5044585987261146,0.9305732484076433,0.9713375796178344
region785,5,45,uniform,247.732257167546,102.48859662914276,88.5507706456751,40.77505183164448,0.5057324840764331,0.9312101910828026,0.9732484076433121
state360,10,1000,raw,56.63408205764379,27.483932419958744,18.19839821950249,7.190480132853621,0.5150226757369615,0.9084467120181405,0.9560657596371882
state360,10,1000,identity,54.49005115883821,22.81687199307458,19.477628228988895,8.464257853997598,0.48781179138321995,0.8925736961451247,0.9486961451247166
state360,10,1000,adjacency,55.44074774257329,25.144101529833204,18.990777801962857,7.549160131621406,0.5034013605442177,0.9183673469387755,0.9662698412698413
state360,10,1000,uniform,55.16703642466942,24.4141058957445,19.208841247068147,7.791616648829314,0.4988662131519274,0.9246031746031746,0.9674036281179138
state360,10,123,raw,54.537256785197485,26.828795645057813,17.77309936443242,6.386963496890562,0.49943310657596374,0.9152494331065759,0.9606009070294784
state360,10,123,identity,52.26890344205582,22.5069520225138,18.93226049017456,7.3302495317056335,0.4957482993197279,0.8956916099773242,0.9467120181405896
state360,10,123,adjacency,53.4398148092119,24.667189615572276,18.612848376926323,6.618518617036109,0.5085034013605442,0.9206349206349206,0.9654195011337868
state360,10,123,uniform,53.13653038746944,23.99850899075748,18.790514056900367,6.81173968106805,0.5031179138321995,0.9226190476190477,0.9674036281179138
state360,10,30,raw,58.3276458596362,28.022592011553805,19.888750155515588,6.652943447141162,0.4971655328798186,0.9135487528344671,0.9645691609977324
